날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스,평균기온(°C),평균 풍속(m/s),평균 상대습도(%),평균 현지기압(hPa)
2024-11-26,15,6,0.0286,0.0107,0.41,0.0023,11.6,5.5,63,1004
2024-11-27,17,5,0.0304,0.0094,0.39,0.0016,6.6,5.9,50.3,1004.7
2024-11-28,19,7,0.0289,0.0105,0.4,0.0017,6.9,5.7,54.3,1003.5
2024-11-29,14,6,0.0241,0.0113,0.44,0.0016,6.6,4.1,56,1003.6
2024-11-30,14,6,0.0253,0.0124,0.42,0.0018,8.7,3.4,49.4,1007
2024-12-01,24,11,0.0185,0.026,0.59,0.0023,11.3,2.9,59.8,1008.4
2024-12-02,34,16,0.0289,0.0277,0.55,0.0022,13.9,3.5,60.1,1007.9
2024-12-03,35,23,0.0326,0.0155,0.48,0.0018,9.4,3.2,37,1011.3
2024-12-04,18,9,0.0271,0.0148,0.43,0.0017,6.7,2.6,44.3,1012
2024-12-05,22,11,0.0266,0.0148,0.44,0.0018,7.8,4.1,49,1008.3
2024-12-06,21,10,0.0264,0.0144,0.42,0.0018,7.9,4.3,45.3,1010.6
2024-12-07,20,10,0.0268,0.0117,0.42,0.0019,5.2,2.6,47,1014
2024-12-08,12,7,0.0335,0.0064,0.4,0.0017,4.2,3.5,34.3,1014.6
2024-12-09,22,11,0.0251,0.0169,0.43,0.002,4.8,3.1,44.8,1014.6
2024-12-10,24,14,0.0197,0.0246,0.45,0.0019,6.5,2.8,42,1013.1
2024-12-11,27,17,0.0183,0.026,0.46,0.0019,7.6,2.5,45.5,1011.6
2024-12-12,23,15,0.021,0.0203,0.45,0.0018,6.4,4,40.1,1012.9
2024-12-13,21,12,0.0239,0.0181,0.43,0.0017,4.7,3.6,30.9,1010.9
2024-12-14,21,10,0.0324,0.01,0.39,0.0016,3.3,3.3,37.8,1014.2
2024-12-15,16,8,0.0336,0.0081,0.38,0.0016,5.2,5.1,49.6,1011.8
2024-12-16,20,10,0.0249,0.0182,0.4,0.0018,5,2.7,44.4,1012.9
2024-12-17,17,10,0.0246,0.0195,0.41,0.0017,5.2,2.7,40.5,1014.9
2024-12-18,19,13,0.0272,0.0131,0.41,0.0016,2.2,3.3,42.8,1014.3
2024-12-19,22,12,0.0167,0.0251,0.45,0.0019,3.8,2.9,36.1,1018.2
2024-12-20,25,12,0.0167,0.0269,0.49,0.0024,6.6,3.5,36.8,1013.3
2024-12-21,30,19,0.0252,0.017,0.54,0.0021,4.4,4.3,51.4,1008.6
2024-12-22,14,8,0.0341,0.007,0.42,0.0017,1.3,3.9,32.6,1014.8
2024-12-23,14,6,0.0303,0.0132,0.42,0.0017,4.2,3.1,40.5,1016.1
2024-12-24,22,13,0.0225,0.0255,0.53,0.0019,5,2.1,39.5,1017.7
2024-12-25,28,17,0.0221,0.0254,0.54,0.0026,6.5,3.4,48.1,1015.9
2024-12-26,39,24,0.0279,0.0195,0.51,0.0021,6.2,3.7,43.9,1013.2
2024-12-27,21,11,0.033,0.0117,0.42,0.0017,2.3,3.5,41.1,1014.9
2024-12-28,24,14,0.0326,0.0094,0.43,0.0017,1.5,3.8,45.6,1013.5
2024-12-29,16,9,0.0316,0.011,0.43,0.0018,4.2,2.2,47.8,1016.6
2024-12-30,35,17,0.0278,0.0222,0.52,0.003,8.2,4.4,53.5,1011.5
2024-12-31,25,12,0.0358,0.0125,0.45,0.0019,6.7,3.8,27.5,1009.6
